key_0,request_id,unique_key,created_date,closed_date,complaint_type_id,borough_id,descriptor,location_type,incident_zip,latitude,longitude,status,borough_name,complaint_type,category,full_date,date_id,year,month,day_of_week,is_weekend
2026-08-09,783,70009934,2026-08-09 23:40:22,2026-08-10 01:28:47,18,2,Car/Truck Music,Street/Sidewalk,10031,40.82618778505925,-73.94780600462161,Closed,Manhattan,Noise - Vehicle,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,784,70013085,2026-08-09 23:40:03,,8,3,Loud Music/Party,Street/Sidewalk,10460,40.85237929987158,-73.8826193543708,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,785,70007819,2026-08-09 23:39:54,2026-08-10 00:35:31,8,3,Loud Music/Party,Street/Sidewalk,10458,40.85307410928549,-73.88301213649171,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,786,70006599,2026-08-09 23:39:33,,8,3,Loud Music/Party,Street/Sidewalk,10463,40.877333350432416,-73.90916428689549,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,787,70010328,2026-08-09 23:39:26,,8,3,Loud Music/Party,Street/Sidewalk,10452,40.8316087021904,-73.92766684772094,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,788,70012040,2026-08-09 23:39:21,2026-08-10 01:10:22,3,4,Loud Music/Party,Residential Building/House,11211,40.71355093576775,-73.9589826954606,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,789,70011735,2026-08-09 23:39:08,2026-08-09 23:55:27,3,3,Loud Music/Party,Residential Building/House,10453,40.846629543266666,-73.91425192178974,Closed,Bronx,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,790,70011103,2026-08-09 23:39:06,2026-08-10 00:36:57,8,1,Loud Talking,Street/Sidewalk,11419,40.68461442022546,-73.8203462565652,Closed,Queens,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,791,70011686,2026-08-09 23:39:05,,5,3,Loud Music/Party,Store/Commercial,10452,40.84276723569249,-73.91732173631907,In Progress,Bronx,Noise - Commercial,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,792,70010554,2026-08-09 23:39:03,2026-08-10 00:57:07,6,2,Blocked Bike Lane,Street/Sidewalk,10002,40.71407929691633,-73.98981322818993,Closed,Manhattan,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,793,70011799,2026-08-09 23:38:56,,6,3,Posted Parking Sign Violation,Street/Sidewalk,10463,40.88323228851747,-73.89681347507215,In Progress,Bronx,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,794,70006563,2026-08-09 23:38:42,2026-08-10 00:38:05,8,3,Loud Music/Party,Street/Sidewalk,10460,40.85230218315347,-73.88235923111634,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,795,70010576,2026-08-09 23:38:38,,25,4,Cave-In,Street,11232,40.650617777080505,-74.00456959636391,In Progress,Brooklyn,Street Condition,Transportation,2026-08-09,2,2026,8,Sunday,True
2026-08-09,796,70013316,2026-08-09 23:38:35,2026-08-10 00:46:23,3,4,Loud Music/Party,Residential Building/House,11207,40.6866615318414,-73.90843606047973,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,797,70004404,2026-08-09 23:38:32,,51,2,Entire Building,RESIDENTIAL BUILDING,10033,40.8514818245853,-73.93466130374979,Open,Manhattan,Heat/Hot Water,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,798,70011945,2026-08-09 23:38:26,2026-08-09 23:52:35,3,4,Loud Music/Party,Residential Building/House,11208,40.66741351273327,-73.86035785184494,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,799,70010679,2026-08-09 23:38:21,2026-08-10 01:45:33,6,4,Blocked Sidewalk,Street/Sidewalk,11201,40.69301330466446,-73.99075763206594,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,800,70005947,2026-08-09 23:38:20,,3,1,Loud Music/Party,Residential Building/House,11368,40.74007946193099,-73.85019522443243,In Progress,Queens,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,801,70004002,2026-08-09 23:34:41,,6,4,Blocked Hydrant,Street/Sidewalk,11214,40.59925996854532,-74.0054159200072,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,802,70012134,2026-08-09 23:38:16,,53,4,Heavy Flow,RESIDENTIAL BUILDING,11203,40.64821923901372,-73.94445689157101,Open,Brooklyn,Water Leak,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,803,70011690,2026-08-09 23:38:13,2026-08-09 23:49:24,8,3,Loud Music/Party,Street/Sidewalk,10452,40.84314200920652,-73.91559367633741,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,804,70006955,2026-08-09 23:38:11,,55,2,Pests,RESIDENTIAL BUILDING,10025,40.80121542295853,-73.96790072656121,Open,Manhattan,Unsanitary Condition,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,805,70013420,2026-08-09 23:38:00,,37,3,Street Light Out,,10460,40.84186207458094,-73.8804296686123,Open,Bronx,Street Light Condition,Transportation,2026-08-09,2,2026,8,Sunday,True
2026-08-09,806,70009123,2026-08-09 23:37:50,2026-08-10 00:25:39,8,3,Loud Music/Party,Street/Sidewalk,10462,40.85289148431749,-73.86887880260635,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,807,70012074,2026-08-09 23:37:50,,20,1,Driver Complaint - Passenger,Street,11430,40.64832048620134,-73.78828125130184,In Progress,Queens,Taxi Complaint,Vehicle,2026-08-09,2,2026,8,Sunday,True
2026-08-09,808,70013346,2026-08-09 23:37:49,2026-08-10 01:18:39,6,4,Blocked Bike Lane,Street/Sidewalk,11249,40.71623764986799,-73.96617405996297,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,809,70006525,2026-08-09 23:37:29,2026-08-10 00:16:02,8,3,Loud Music/Party,Street/Sidewalk,10452,40.84568010074702,-73.91455675121453,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,810,70004676,2026-08-09 23:37:21,,3,1,Loud Music/Party,Residential Building/House,11436,40.67603063994052,-73.79829856312551,In Progress,Queens,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,811,70003903,2026-08-09 23:37:17,,8,3,Loud Music/Party,Street/Sidewalk,10460,40.84885657260974,-73.8840786101926,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,812,70004022,2026-08-09 23:36:46,2026-08-10 01:21:39,3,4,Loud Music/Party,Residential Building/House,11210,40.62621661407996,-73.93827175606955,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,813,70006882,2026-08-09 23:36:44,,1,2,Driver Complaint - Non Passenger,Street,10036,40.76021536046788,-73.98533373855116,In Progress,Manhattan,For Hire Vehicle Complaint,Vehicle,2026-08-09,2,2026,8,Sunday,True
2026-08-09,814,70007246,2026-08-09 23:36:39,,6,1,Blocked Crosswalk,Street/Sidewalk,11109,40.74665452542752,-73.95650820907728,In Progress,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,815,70005439,2026-08-09 23:36:37,2026-08-10 00:22:11,3,4,Loud Music/Party,Residential Building/House,11215,40.65870920873175,-73.9920490912512,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,816,70012601,2026-08-09 23:36:26,2026-08-10 01:49:30,8,2,Loud Music/Party,Street/Sidewalk,10031,40.82622075758807,-73.94788547121932,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,817,70009640,2026-08-09 23:36:20,,28,2,Signs Of Rodents,3+ Family Apt. Building,10023,40.776814663139454,-73.97952060748919,In Progress,Manhattan,Rodent,Sanitation,2026-08-09,2,2026,8,Sunday,True
2026-08-09,818,70004167,2026-08-09 23:36:00,2026-08-09 23:38:13,8,4,Loud Music/Party,Street/Sidewalk,11237,40.70222972460807,-73.91542585858103,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,819,70010683,2026-08-09 23:35:59,2026-08-09 23:38:12,6,4,Blocked Bike Lane,Street/Sidewalk,11205,40.69667965765949,-73.97052954136319,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,820,70010677,2026-08-09 23:35:50,2026-08-09 23:58:31,6,4,Commercial Overnight Parking,Street/Sidewalk,11201,40.700270386304894,-73.98976845412388,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,821,70006675,2026-08-09 23:35:48,2026-08-10 01:17:00,3,4,Loud Music/Party,Residential Building/House,11210,40.62621661407996,-73.93827175606955,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,822,70013387,2026-08-09 23:35:30,,1,1,Driver Complaint - Passenger,Street,11430,40.64832048620134,-73.78828125130184,In Progress,Queens,For Hire Vehicle Complaint,Vehicle,2026-08-09,2,2026,8,Sunday,True
2026-08-09,823,70006722,2026-08-09 23:35:29,2026-08-10 00:17:44,8,4,Loud Music/Party,Street/Sidewalk,11226,40.64830045148139,-73.96190573586907,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,824,70008802,2026-08-09 23:35:23,2026-08-10 00:01:43,3,1,Loud Music/Party,Residential Building/House,11413,,,Closed,Queens,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,825,70006447,2026-08-09 23:35:21,,8,3,Loud Music/Party,Street/Sidewalk,10456,40.82954090658286,-73.91055206504608,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,826,70005380,2026-08-09 23:35:13,,5,4,Loud Music/Party,Store/Commercial,11228,40.62081201568976,-74.00691257069772,In Progress,Brooklyn,Noise - Commercial,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,827,70005906,2026-08-09 23:35:10,2026-08-10 00:38:43,8,1,Loud Music/Party,Street/Sidewalk,11419,40.68461442022546,-73.8203462565652,Closed,Queens,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,828,70009351,2026-08-09 23:34:59,2026-08-10 01:35:25,3,4,Loud Music/Party,Residential Building/House,11217,40.68552441381853,-73.98123970346732,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,829,70013363,2026-08-09 23:34:48,,36,3,Allowed In Smoke Free Area,Residential Building,10455,40.81921792607878,-73.91779538246868,In Progress,Bronx,Smoking Or Vaping,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,830,70009041,2026-08-09 23:34:45,,6,3,Double Parked Blocking Traffic,Street/Sidewalk,10452,40.83420533742164,-73.91958372873752,In Progress,Bronx,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,831,70005520,2026-08-09 23:34:17,2026-08-10 00:33:09,6,4,Blocked Bike Lane,Street/Sidewalk,11205,40.6918925390296,-73.96959769970277,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,832,70012997,2026-08-09 23:34:17,,8,3,Loud Talking,Street/Sidewalk,10459,40.823921300476016,-73.8991528403272,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,833,70009350,2026-08-09 23:34:16,,8,4,Loud Music/Party,Street/Sidewalk,11201,40.70141153676923,-73.9838932442023,In Progress,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,834,70010629,2026-08-09 23:34:15,2026-08-10 01:21:56,8,4,Loud Music/Party,Street/Sidewalk,11225,40.65579100920671,-73.9620456210849,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,835,70008060,2026-08-09 23:34:11,2026-08-09 23:58:31,6,4,Commercial Overnight Parking,Street/Sidewalk,11201,40.700240194197,-73.98977206522254,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,836,70008483,2026-08-09 23:34:10,,6,1,Commercial Overnight Parking,Street/Sidewalk,11365,40.73515934154131,-73.78073447130546,In Progress,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,837,70013243,2026-08-09 23:34:09,2026-08-10 00:22:36,3,4,Loud Music/Party,Residential Building/House,11215,,,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,838,70009178,2026-08-09 23:33:54,2026-08-10 00:22:07,3,3,Loud Music/Party,Residential Building/House,10467,40.87581786325145,-73.87624275879938,Closed,Bronx,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,839,70005904,2026-08-09 23:33:53,2026-08-10 00:51:39,6,1,Blocked Crosswalk,Street/Sidewalk,11420,40.67879468553541,-73.80631563318876,Closed,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,840,70010773,2026-08-09 23:32:00,,37,3,Street Light Out,,10462,40.855052328462335,-73.86478251715378,Open,Bronx,Street Light Condition,Transportation,2026-08-09,2,2026,8,Sunday,True
2026-08-09,841,70007371,2026-08-09 23:33:43,2026-08-10 01:31:18,16,2,Unknown,Street/Sidewalk,10036,40.76284845975061,-73.99685581622498,Closed,Manhattan,Encampment,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,842,70012694,2026-08-09 23:33:43,,16,2,Unknown,Street/Sidewalk,10036,40.76284845975061,-73.99685581622498,In Progress,Manhattan,Encampment,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,843,70012457,2026-08-09 23:33:36,,6,1,Commercial Overnight Parking,Street/Sidewalk,11377,40.73665710734248,-73.91903750753153,In Progress,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,844,70007147,2026-08-09 23:33:03,2026-08-09 23:58:31,3,3,Banging/Pounding,Residential Building/House,10473,40.81869187096104,-73.85044458325993,Closed,Bronx,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,845,70004955,2026-08-09 23:32:59,,6,1,Blocked Hydrant,Street/Sidewalk,11422,40.65358721360082,-73.72915243845608,In Progress,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,846,70012647,2026-08-09 23:32:59,2026-08-10 01:43:38,8,2,Loud Music/Party,Street/Sidewalk,10033,40.85028931248172,-73.92785618030257,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,847,70008258,2026-08-09 23:32:40,,51,3,Entire Building,RESIDENTIAL BUILDING,10458,40.86836868615612,-73.89261353516922,Open,Bronx,Heat/Hot Water,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,848,70010795,2026-08-09 23:32:40,,51,3,Entire Building,RESIDENTIAL BUILDING,10458,40.86836868615612,-73.89261353516922,Open,Bronx,Heat/Hot Water,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,849,70005208,2026-08-09 23:32:39,2026-08-10 01:10:23,8,3,Loud Music/Party,Street/Sidewalk,10453,40.850655157705816,-73.91681311386506,Closed,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,850,70011368,2026-08-09 23:32:29,,57,1,Weeds Or Grass,Sidewalk,11378,40.71676541915655,-73.9075361522905,In Progress,Queens,Obstruction,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,851,70012613,2026-08-09 23:32:23,,8,2,Loud Music/Party,Street/Sidewalk,10032,40.83542937652239,-73.94233831197468,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,852,70003799,2026-08-09 23:31:47,,8,3,Loud Music/Party,Street/Sidewalk,10456,40.82954090658286,-73.91055206504608,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,853,70011307,2026-08-09 23:31:43,2026-08-10 01:41:26,8,2,Loud Music/Party,Street/Sidewalk,10033,40.85173577307066,-73.9278582261028,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,854,70005663,2026-08-09 23:31:42,,55,1,Pests,RESIDENTIAL BUILDING,11355,40.75833143558968,-73.82268860273369,Open,Queens,Unsanitary Condition,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,855,70010859,2026-08-09 23:31:42,,50,2,Water Supply,RESIDENTIAL BUILDING,10031,40.82310801229944,-73.94736400593808,Open,Manhattan,Plumbing,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,856,70012147,2026-08-09 23:31:42,,55,1,Pests,RESIDENTIAL BUILDING,11355,40.75833143558968,-73.82268860273369,Open,Queens,Unsanitary Condition,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,857,70011151,2026-08-09 23:31:31,,5,1,Loud Music/Party,Club/Bar/Restaurant,11354,40.7638134402157,-73.82861953775803,In Progress,Queens,Noise - Commercial,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,858,70011004,2026-08-09 23:31:29,2026-08-10 00:01:42,8,4,Loud Music/Party,Street/Sidewalk,11217,40.68359855036261,-73.98861723132933,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,859,70010360,2026-08-09 23:31:29,2026-08-10 00:43:12,6,3,Blocked Hydrant,Street/Sidewalk,10465,40.8300190403852,-73.82854296124921,Closed,Bronx,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,860,70010397,2026-08-09 23:31:12,2026-08-09 23:44:43,3,3,Loud Music/Party,Residential Building/House,10466,40.88620377512507,-73.85285322959349,Closed,Bronx,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,861,70008073,2026-08-09 23:31:11,2026-08-10 00:31:57,6,4,Posted Parking Sign Violation,Street/Sidewalk,11201,40.69348938003249,-73.97916756098195,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,862,70012216,2026-08-09 23:31:11,,51,2,Entire Building,RESIDENTIAL BUILDING,10033,40.8514818245853,-73.93466130374979,Open,Manhattan,Heat/Hot Water,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,863,70006122,2026-08-09 23:31:00,2026-08-10 01:41:26,8,2,Loud Music/Party,Street/Sidewalk,10033,40.85173577307066,-73.9278582261028,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,864,70010198,2026-08-09 23:30:56,,2,4,Leak,,11210,40.62896669631614,-73.94907345261832,In Progress,Brooklyn,Water Maintenance,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,865,70004656,2026-08-09 23:30:52,,6,1,Posted Parking Sign Violation,Street/Sidewalk,11373,40.73909743076647,-73.86866971719114,In Progress,Queens,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,866,70008066,2026-08-09 23:30:50,2026-08-09 23:32:09,6,4,Blocked Bike Lane,Street/Sidewalk,11238,40.6837895708457,-73.96810147455102,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,867,70010748,2026-08-09 23:30:44,,20,2,Driver Complaint - Passenger,Street,10036,40.75902423566195,-73.98609202687479,In Progress,Manhattan,Taxi Complaint,Vehicle,2026-08-09,2,2026,8,Sunday,True
2026-08-09,868,70005546,2026-08-09 23:30:40,2026-08-10 00:39:22,6,4,Commercial Overnight Parking,Street/Sidewalk,11222,40.736695577266325,-73.95395993500448,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,869,70004079,2026-08-09 23:30:34,,3,4,Loud Music/Party,Residential Building/House,11226,40.655227920715696,-73.95346113703053,In Progress,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,870,70004763,2026-08-09 23:30:20,2026-08-10 01:33:45,3,2,Loud Talking,Residential Building/House,10031,40.82416166479311,-73.95297805704422,Closed,Manhattan,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,871,70006579,2026-08-09 23:30:16,2026-08-10 01:00:10,6,3,Posted Parking Sign Violation,Street/Sidewalk,10469,40.86152700930596,-73.84922030829011,Closed,Bronx,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,872,70004523,2026-08-09 23:30:10,2026-08-10 01:39:01,8,2,Loud Music/Party,Street/Sidewalk,10011,40.74318504069805,-74.00475638478369,Closed,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,873,70003991,2026-08-09 23:29:56,,6,4,Blocked Hydrant,Street/Sidewalk,11229,40.60481758368325,-73.95461628430601,In Progress,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,874,70006089,2026-08-09 23:29:55,,8,2,Loud Music/Party,Street/Sidewalk,10032,40.83853601509509,-73.94159475699887,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,875,70012360,2026-08-09 23:29:36,2026-08-10 00:51:47,6,2,Posted Parking Sign Violation,Street/Sidewalk,10001,40.75205887561355,-74.00286215142387,Closed,Manhattan,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,876,70007523,2026-08-09 23:29:35,,33,3,Trash,Sidewalk,10463,40.87830831754518,-73.90315295375152,In Progress,Bronx,Dirty Condition,Sanitation,2026-08-09,2,2026,8,Sunday,True
2026-08-09,877,70010718,2026-08-09 23:29:21,2026-08-10 00:38:33,6,4,Commercial Overnight Parking,Street/Sidewalk,11222,40.7367175179666,-73.95391661856549,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,878,70004770,2026-08-09 23:29:19,,8,2,Loud Music/Party,Street/Sidewalk,10032,40.83542937652239,-73.94233831197468,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,879,70005512,2026-08-09 23:29:15,2026-08-10 00:08:43,8,4,Loud Music/Party,Street/Sidewalk,11201,40.69453580646062,-73.9832710401492,Closed,Brooklyn,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,880,70008065,2026-08-09 23:29:13,2026-08-09 23:32:09,6,4,Blocked Bike Lane,Street/Sidewalk,11238,40.6837895708457,-73.96810147455102,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,881,70009322,2026-08-09 23:29:12,2026-08-09 23:52:34,3,4,Banging/Pounding,Residential Building/House,11216,40.67756271352976,-73.9482828484792,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,882,70004403,2026-08-09 23:29:10,,51,3,Entire Building,RESIDENTIAL BUILDING,10451,40.81604970414737,-73.92054859286367,Open,Bronx,Heat/Hot Water,Infrastructure,2026-08-09,2,2026,8,Sunday,True
2026-08-09,883,70013628,2026-08-09 23:29:06,,56,1,Hitting Building,Street,11412,40.70250130644875,-73.75580486897593,In Progress,Queens,Overgrown Tree/Branches,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,884,70009950,2026-08-09 23:28:59,,8,2,Loud Music/Party,Street/Sidewalk,10032,40.84189808062376,-73.93603686370562,In Progress,Manhattan,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,885,70007844,2026-08-09 23:28:52,,8,3,Loud Music/Party,Street/Sidewalk,10463,40.87701917862079,-73.91104868105275,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,886,70005529,2026-08-09 23:28:42,2026-08-10 00:31:42,6,4,Blocked Hydrant,Street/Sidewalk,11205,40.69383498754653,-73.97791612982495,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,887,70013681,2026-08-09 23:28:37,2026-08-10 01:32:47,3,1,Loud Music/Party,Residential Building/House,11415,40.70605136770773,-73.8314082066275,Closed,Queens,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,888,70004527,2026-08-09 23:28:27,2026-08-09 23:53:46,5,1,Loud Music/Party,Club/Bar/Restaurant,11692,40.58962360673008,-73.7977962455396,Closed,Queens,Noise - Commercial,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,889,70010403,2026-08-09 23:28:26,,8,3,Loud Music/Party,Street/Sidewalk,10460,40.85237929987158,-73.8826193543708,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,890,70011800,2026-08-09 23:22:39,,6,3,Posted Parking Sign Violation,Street/Sidewalk,10463,40.88129929579129,-73.89909112086623,In Progress,Bronx,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,891,70004173,2026-08-09 23:28:24,2026-08-10 00:05:10,3,4,Loud Music/Party,Residential Building/House,11221,40.690085129394966,-73.91680790551592,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,892,70013019,2026-08-09 23:28:22,,8,3,Loud Music/Party,Street/Sidewalk,10452,40.83288320225144,-73.92076337872612,In Progress,Bronx,Noise - Street/Sidewalk,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,893,70004074,2026-08-09 23:28:18,2026-08-10 00:43:02,3,4,Loud Music/Party,Residential Building/House,11226,40.654468306915255,-73.96291133141843,Closed,Brooklyn,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,894,70006977,2026-08-09 23:28:11,,55,4,Mold,RESIDENTIAL BUILDING,11205,40.69146677615553,-73.95962011741983,Open,Brooklyn,Unsanitary Condition,Other,2026-08-09,2,2026,8,Sunday,True
2026-08-09,895,70006836,2026-08-09 23:28:06,2026-08-09 23:35:10,6,4,Blocked Bike Lane,Street/Sidewalk,11238,40.68413264729373,-73.96802919855655,Closed,Brooklyn,Illegal Parking,Parking,2026-08-09,2,2026,8,Sunday,True
2026-08-09,896,70004595,2026-08-09 23:27:54,2026-08-10 00:38:30,3,1,Loud Talking,Residential Building/House,11419,40.68461442022546,-73.8203462565652,Closed,Queens,Noise - Residential,Noise,2026-08-09,2,2026,8,Sunday,True
2026-08-09,897,70010742,2026-08-09 23:27:43,,1,2,Driver Complaint - Non Passenger,Street,10019,40.76309784059387,-73.99000427383669,In Progress,Manhattan,For Hire Vehicle Complaint,Vehicle,2026-08-09,2,2026,8,Sunday,True
